web-scraper-order,web-scraper-start-url,skills-rest,skills-rest-href,name,description,Rating,invocation name,dynamic content,privacy policy,privacy policy-href,terms of use,terms of use-href,number of ratings,maker,skill rating,skill rating-href,Overall rating,category,sub-category,comment heading,comment heading-href,review,review stars,review date,review-pages,review-pages-href,skill-pages,skill-pages-href
"1564973546-208672","https://www.amazon.com/s?bbn=14284882011&rh=n%3A13727921011%2Cn%3A%2113727922011%2Cn%3A14284882011%2Cp_72%3A2661621011&dc&fst=as%3Aoff&qid=1564768572&rnid=2661617011&ref=lp_14284882011_nr_p_72_3","Time Tone","https://www.amazon.com/OneToTheIO-Time-Tone/dp/B01MS3BBAT/ref=sr_1_65?fst=as%3Aoff&qid=1564969814&refinements=p_72%3A2661621011&rnid=2661617011&s=alexa-skills&sr=1-65","Time Tone","The first active timer for Alexa! Instead of simply beeping at a predetermined time, this skill provides second and 10 second interval updates! Has two modes! One that great for motivating short, 5 minute tasks The other mode is great for providing white background noise with a gentle reminder of time!

There are two modes: 
Mode 1). A 5 minute long timer. Uses beeps to indicate individual seconds and speech for 10 second intervals. Can end at any point, at which it returns the amount of time elapsed.

Mode 2). An hour long soothing timer. Uses a soothing tick-tock water noise to indicate seconds and periodic thunder for every 10 second interval. Can end at any point, at which it returns the amount of time elapsed.
Mode two format is as follows: 
tick tock tick tock tick tock tick tock tick thunder.

To use, there are a variety of ways to activate each timer. The general schema is:

To Begin:
Alexa, ask time tone to play.   This defaults to the first mode.
Alexa, ask time tone for first.   Plays the first mode.

Alexa, ask time tone for second.   Plays the second mode.
Alexa, ask time tone for rain.   Plays the second mode.


To end (Ends timer and returns elapsed time):
Alexa, ask time tone to end.     
Alexa, ask time tone finish.

Disclaimer: Timer accuracy is dependent on a variety of factors, including network latency and reliability. Not meant for mission-critical/time sensitive tasks.","null","time tone","dynamic content.","null","","null","","6","by OneToTheIO","6","https://www.amazon.com/product-reviews/B01MS3BBAT","3.6 out of 5 stars","Utilities","Alarms & Clocks","Annoying","https://www.amazon.com/gp/customer-reviews/R5ARAA8KJEKEK/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01MS3BBAT","What would be nice: a longer timer that announces every 10 minutes. Even better, specific statements a various intervals.
For example: afters 20 minutes ""Add hops to the boil"" after 50 minutes ""add irish moss to boil""...and so on.","1.0 out of 5 stars","January 28, 2017","","","Next→","https://www.amazon.com/s?i=alexa-skills&bbn=14284882011&rh=n%3A13727921011%2Cn%3A13727922011%2Cn%3A14284882011%2Cp_72%3A2661621011&lo=list&dc&page=5&fst=as%3Aoff&qid=1564969812&rnid=2661617011&ref=sr_pg_4"
"1564971930-204337","https://www.amazon.com/s?bbn=14284882011&rh=n%3A13727921011%2Cn%3A%2113727922011%2Cn%3A14284882011%2Cp_72%3A2661621011&dc&fst=as%3Aoff&qid=1564768572&rnid=2661617011&ref=lp_14284882011_nr_p_72_3","Career Affirmation","https://www.amazon.com/Irma-Bermudez-Career-Affirmation/dp/B07DL1QFVR/ref=sr_1_174?fst=as%3Aoff&qid=1564969826&refinements=p_72%3A2661621011&rnid=2661617011&s=alexa-skills&sr=1-174","Career Affirmation","Career Affirmation is a skill to help you with Career Affirmation.

You can say:

""Alexa, open Career Affirmation""
""Alexa, start Career Affirmation""
""Alexa, launch Career Affirmation""

Please leave a 5-star review if you love this skill. Your 5-star reviews encourage us to keep making more great skills, thanks!","Guidance Suggested.","career affirmations","dynamic content.","Developer Privacy Policy","https://getstoryline.com/public/privacy.html","null","","2","by Irma Bermudez","2","https://www.amazon.com/product-reviews/B07DL1QFVR","4.0 out of 5 stars","Utilities","Alarms & Clocks","Highly Reccomend!","https://www.amazon.com/gp/customer-reviews/RQXOO5CMG54Z7/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07DL1QFVR","I can not recommend these Career Affirmations enough! Recently, I have been struggling to focus in my career and the motivation to push my self towards new goals. These affirmations have helped me to celebrate the skill set that I already have and motivate me to learn new skills and grow my career. If you are struggling with a specific career goal or could simply use a boost to get your commute started, these affirmations are definitely for you!","5.0 out of 5 stars","June 18, 2018","","","Next→","https://www.amazon.com/s?i=alexa-skills&bbn=14284882011&rh=n%3A13727921011%2Cn%3A13727922011%2Cn%3A14284882011%2Cp_72%3A2661621011&lo=list&dc&page=11&fst=as%3Aoff&qid=1564969824&rnid=2661617011&ref=sr_pg_10"
"1564973064-207259","https://www.amazon.com/s?bbn=14284882011&rh=n%3A13727921011%2Cn%3A%2113727922011%2Cn%3A14284882011%2Cp_72%3A2661621011&dc&fst=as%3Aoff&qid=1564768572&rnid=2661617011&ref=lp_14284882011_nr_p_72_3","My Ocean Sounds","https://www.amazon.com/SkillsDev-My-Ocean-Sounds/dp/B07FTDFTXT/ref=sr_1_91?fst=as%3Aoff&qid=1564969816&refinements=p_72%3A2661621011&rnid=2661617011&s=alexa-skills&sr=1-91","My Ocean Sounds","My ocean sounds contains non-stop soothing sound of sea and waves with flute music.  This sound of nature is well accepted by neurosensory for relaxation, and proven to calm your mind at bedtimes.  Turn it on and you will fall into sleep faster and have a better quality of sleep. 

To start this skill, you can say:

""Alexa, open My Ocean Sounds""
""Alexa, start My Ocean Sounds""
""Alexa, launch My Ocean Sounds""

Please leave a 5-star review if you love this skill, or send us an email with your suggestions at GetSkillsDev@Gmail.com. Your 5-star reviews encourage us to keep making more great skills.

Thanks!

SkillsDev","Guidance Suggested.","my ocean sounds","dynamic content.","Developer Privacy Policy","https://voicelation.com/privacy-policy/","Developer Terms of Use","https://voicelation.com/terms-of-service/","10","by SkillsDev","10","https://www.amazon.com/product-reviews/B07FTDFTXT","4.6 out of 5 stars","Utilities","Alarms & Clocks","very relaxing.","https://www.amazon.com/gp/customer-reviews/R3TVV8HOW4RVZW/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07FTDFTXT","i love the ocean and this just brings me a little closer without being there.","5.0 out of 5 stars","March 27, 2019","","","Next→","https://www.amazon.com/s?i=alexa-skills&bbn=14284882011&rh=n%3A13727921011%2Cn%3A13727922011%2Cn%3A14284882011%2Cp_72%3A2661621011&lo=list&dc&page=6&fst=as%3Aoff&qid=1564969814&rnid=2661617011&ref=sr_pg_5"
"1564975997-215995","https://www.amazon.com/s?bbn=14284882011&rh=n%3A13727921011%2Cn%3A%2113727922011%2Cn%3A14284882011%2Cp_72%3A2661621011&dc&fst=as%3Aoff&qid=1564768572&rnid=2661617011&ref=lp_14284882011_nr_p_72_3","Phone Finder","https://www.amazon.com/data-dive-com-Phone-Finder/dp/B077KHD3T9/ref=sr_1_4?fst=as%3Aoff&qid=1564969805&refinements=p_72%3A2661621011&rnid=2661617011&s=alexa-skills&sr=1-4","Phone Finder","Can't find one of your android devices? It is on silent? This skill saves you: your device will ring with full volume and vibrate. Supports all your android devices!

UPDATE: Phone Finder Premium is now available! You can get the premium experience: Add up to six devices, name them and search for them by name.

In the free version, you can add one device. Connect your phone or tablet and never worry about losing them again.
Simply install the additional helper app on your Android device. You can find it in the Google Play Store. It's real simple:
1. Search for ""Phone Finder for Alexa"" in the Play Store and install it
2. Start the Alexa Skill: ""Alexa, open Phone Finder""
3. Ask Alexa to add a new device
4. Alexa tells you your personal PIN-code. It is also displayed in the Alexa App
5. Open the Android App. Enter your PIN code and press ""Activate""
6. Your device status becomes ""Active""
7. Done

To add an additional device, just repeat these steps. Now, you can ask any of your Alexas (on the same user account) to find your device. If your device is online, it will quickly start to ring loudly and vibrate.

You can just start the skill without any specific command:
""Alexa, open Phone Finder"". Alexa will ask you whether you would like to add, remove or search for a device. Alternatively, you can start the skill with a more specific command.

DIRECT COMMANDS:

Search for device:
""Alexa, open Phone Finder and search for my phone""
""Alexa, ask Phone Finder to find my device""

Add a new device:
""Alexa, open Phone Finder and add a new device""

Remove an existing device:
""Alexa, start Phone Finder and remove my phone""


Ask for the PIN code:
""Alexa, ask Phone Finder for my code""
""Alexa, open Phone Finder and give me my PIN""","null","phone finder","dynamic content.","Developer Privacy Policy","https://data-dive.com/pf-privacypolicy.html","null","","1,540","by data-dive.com","1,540","https://www.amazon.com/product-reviews/B077KHD3T9","3.7 out of 5 stars","Utilities","Device Tracking","Perfect","https://www.amazon.com/gp/customer-reviews/RBKQB1I3D74G/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B077KHD3T9","Constantly 'losing' my phone. This.skill has saved me so much frustration.","5.0 out of 5 stars","February 28, 2018","Next page→","https://www.amazon.com/data-dive-com-Phone-Finder/product-reviews/B077KHD3T9/ref=cm_cr_arp_d_paging_btm_8?ie=UTF8&pageNumber=8","",""
"1564972419-205601","https://www.amazon.com/s?bbn=14284882011&rh=n%3A13727921011%2Cn%3A%2113727922011%2Cn%3A14284882011%2Cp_72%3A2661621011&dc&fst=as%3Aoff&qid=1564768572&rnid=2661617011&ref=lp_14284882011_nr_p_72_3","Network Locator","https://www.amazon.com/brandawg93-Network-Locator/dp/B07J3DJV7F/ref=sr_1_130?fst=as%3Aoff&qid=1564969822&refinements=p_72%3A2661621011&rnid=2661617011&s=alexa-skills&sr=1-130","Network Locator","If you need to know the location of an IP address, just ask network locator! Once given an address, Alexa will give you the IP's location along with a map.

Powered by IPStack and Google Maps","Guidance Suggested.","network locator","dynamic content.","null","","null","","2","by brandawg93","2","https://www.amazon.com/product-reviews/B07J3DJV7F","5.0 out of 5 stars","Utilities","Device Tracking","","","","","","null","","Next→","https://www.amazon.com/s?i=alexa-skills&bbn=14284882011&rh=n%3A13727921011%2Cn%3A13727922011%2Cn%3A14284882011%2Cp_72%3A2661621011&lo=list&dc&page=9&fst=as%3Aoff&qid=1564969820&rnid=2661617011&ref=sr_pg_8"
"1564976349-217061","https://www.amazon.com/s?bbn=14284882011&rh=n%3A13727921011%2Cn%3A%2113727922011%2Cn%3A14284882011%2Cp_72%3A2661621011&dc&fst=as%3Aoff&qid=1564768572&rnid=2661617011&ref=lp_14284882011_nr_p_72_3","Phone Number Check","https://www.amazon.com/dogskyra-Phone-Number-Check/dp/B07D9Q77MZ/ref=sr_1_1?fst=as%3Aoff&qid=1564969805&refinements=p_72%3A2661621011&rnid=2661617011&s=alexa-skills&sr=1-1","Phone Number Check","the skill provides basic information about a 10 digit phone number in the United State:
1. type of call: land line, mobile, etc (if available)
2. carrier: if available
3. location: if available","Guidance Suggested.","phone number check","dynamic content.","null","","null","","91","by dogskyra","91","https://www.amazon.com/product-reviews/B07D9Q77MZ","3.4 out of 5 stars","Utilities","Zip Code Lookup","Alexa is easily, confused","https://www.amazon.com/gp/customer-reviews/R21Z0KARWRTG6G/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07D9Q77MZ","Alexa could not respond to a telephone number inquiry 9 of 10 times even though numbers were each valid, not marked private, and known to be working numbers.","1.0 out of 5 stars","November 1, 2018","","","",""
"1564971008-201776","https://www.amazon.com/s?bbn=14284882011&rh=n%3A13727921011%2Cn%3A%2113727922011%2Cn%3A14284882011%2Cp_72%3A2661621011&dc&fst=as%3Aoff&qid=1564768572&rnid=2661617011&ref=lp_14284882011_nr_p_72_3","Korea Time","https://www.amazon.com/Byunguk-Kim-Korea-Time/dp/B06Y67Q6L4/ref=sr_1_238?fst=as%3Aoff&qid=1564969834&refinements=p_72%3A2661621011&rnid=2661617011&s=alexa-skills&sr=1-238","Korea Time","Just say Alexa open Korea time or Alexa, ask Korea Time for current time in Korea","null","korea time","dynamic content.","null","","null","","1","by Byunguk Kim","1","https://www.amazon.com/product-reviews/B06Y67Q6L4","1.0 out of 5 stars","Utilities","Alarms & Clocks","","","","","","null","","Next→","https://www.amazon.com/s?i=alexa-skills&bbn=14284882011&rh=n%3A13727921011%2Cn%3A13727922011%2Cn%3A14284882011%2Cp_72%3A2661621011&lo=list&dc&page=15&fst=as%3Aoff&qid=1564969832&rnid=2661617011&ref=sr_pg_14"
"1564976002-216012","https://www.amazon.com/s?bbn=14284882011&rh=n%3A13727921011%2Cn%3A%2113727922011%2Cn%3A14284882011%2Cp_72%3A2661621011&dc&fst=as%3Aoff&qid=1564768572&rnid=2661617011&ref=lp_14284882011_nr_p_72_3","Phone Finder","https://www.amazon.com/data-dive-com-Phone-Finder/dp/B077KHD3T9/ref=sr_1_4?fst=as%3Aoff&qid=1564969805&refinements=p_72%3A2661621011&rnid=2661617011&s=alexa-skills&sr=1-4","Phone Finder","Can't find one of your android devices? It is on silent? This skill saves you: your device will ring with full volume and vibrate. Supports all your android devices!

UPDATE: Phone Finder Premium is now available! You can get the premium experience: Add up to six devices, name them and search for them by name.

In the free version, you can add one device. Connect your phone or tablet and never worry about losing them again.
Simply install the additional helper app on your Android device. You can find it in the Google Play Store. It's real simple:
1. Search for ""Phone Finder for Alexa"" in the Play Store and install it
2. Start the Alexa Skill: ""Alexa, open Phone Finder""
3. Ask Alexa to add a new device
4. Alexa tells you your personal PIN-code. It is also displayed in the Alexa App
5. Open the Android App. Enter your PIN code and press ""Activate""
6. Your device status becomes ""Active""
7. Done

To add an additional device, just repeat these steps. Now, you can ask any of your Alexas (on the same user account) to find your device. If your device is online, it will quickly start to ring loudly and vibrate.

You can just start the skill without any specific command:
""Alexa, open Phone Finder"". Alexa will ask you whether you would like to add, remove or search for a device. Alternatively, you can start the skill with a more specific command.

DIRECT COMMANDS:

Search for device:
""Alexa, open Phone Finder and search for my phone""
""Alexa, ask Phone Finder to find my device""

Add a new device:
""Alexa, open Phone Finder and add a new device""

Remove an existing device:
""Alexa, start Phone Finder and remove my phone""


Ask for the PIN code:
""Alexa, ask Phone Finder for my code""
""Alexa, open Phone Finder and give me my PIN""","null","phone finder","dynamic content.","Developer Privacy Policy","https://data-dive.com/pf-privacypolicy.html","null","","1,540","by data-dive.com","1,540","https://www.amazon.com/product-reviews/B077KHD3T9","3.7 out of 5 stars","Utilities","Device Tracking","Wont let you just say ""Find Phone"" which would be the most obvious thing when you are in a hurry","https://www.amazon.com/gp/customer-reviews/RR8KQMARH75U0/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B077KHD3T9","Good app but having to remember to say Open Phone Finder is ridiculous. Cant you just make it work with "" Find Phone"" ?????? That would be far more logical wouldnt it ?","3.0 out of 5 stars","March 21, 2018","Next page→","https://www.amazon.com/data-dive-com-Phone-Finder/product-reviews/B077KHD3T9/ref=cm_cr_arp_d_paging_btm_7?ie=UTF8&pageNumber=7","",""
"1564970398-199986","https://www.amazon.com/s?bbn=14284882011&rh=n%3A13727921011%2Cn%3A%2113727922011%2Cn%3A14284882011%2Cp_72%3A2661621011&dc&fst=as%3Aoff&qid=1564768572&rnid=2661617011&ref=lp_14284882011_nr_p_72_3","Resistor Assistant","https://www.amazon.com/Nicholas-Fang-Resistor-Assistant/dp/B01LYNEQYT/ref=sr_1_283?fst=as%3Aoff&qid=1564969840&refinements=p_72%3A2661621011&rnid=2661617011&s=alexa-skills&sr=1-283","Resistor Assistant","This is a simple app that assists you with decoding the three color bands on resistors as well as calculating the effective resistance of two resistors in parallel or series.  It is possible to use the decoded resistor as one of the resistances in the series or parallel calculation.  If you do not provide enough information for calculating an effective resistance, resutil will prompt you for the missing information.","Guidance Suggested.","resistor assist","dynamic content.","null","","null","","6","by Nicholas Fang","6","https://www.amazon.com/product-reviews/B01LYNEQYT","3.3 out of 5 stars","Utilities","Unit Converters","no Parallel calculation","https://www.amazon.com/gp/customer-reviews/R3GGMLHATEJVFV/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01LYNEQYT","Parallel calculation doesn't work for me (including the test question of 200 and 300).","1.0 out of 5 stars","December 7, 2016","","","Next→","https://www.amazon.com/s?i=alexa-skills&bbn=14284882011&rh=n%3A13727921011%2Cn%3A13727922011%2Cn%3A14284882011%2Cp_72%3A2661621011&lo=list&dc&page=18&fst=as%3Aoff&qid=1564969838&rnid=2661617011&ref=sr_pg_17"
"1564970380-199927","https://www.amazon.com/s?bbn=14284882011&rh=n%3A13727921011%2Cn%3A%2113727922011%2Cn%3A14284882011%2Cp_72%3A2661621011&dc&fst=as%3Aoff&qid=1564768572&rnid=2661617011&ref=lp_14284882011_nr_p_72_3","Lunar Date","https://www.amazon.com/Kenis-Zhu-Lunar-Date/dp/B01LOLMUB0/ref=sr_1_285?fst=as%3Aoff&qid=1564969840&refinements=p_72%3A2661621011&rnid=2661617011&s=alexa-skills&sr=1-285","Lunar Date","Want to know what lunar date is today? This skill can help by just saying ""ask Lunar Date"".","Guidance Suggested.","lunar date","dynamic content.","null","","null","","2","by Kenis Zhu","2","https://www.amazon.com/product-reviews/B01LOLMUB0","1.0 out of 5 stars","Utilities","Unit Converters","Waste","https://www.amazon.com/gp/customer-reviews/R2K0X1T2LZY6FW/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01LOLMUB0","No Good Waste of time to enable or try","1.0 out of 5 stars","October 23, 2016","","","Next→","https://www.amazon.com/s?i=alexa-skills&bbn=14284882011&rh=n%3A13727921011%2Cn%3A13727922011%2Cn%3A14284882011%2Cp_72%3A2661621011&lo=list&dc&page=18&fst=as%3Aoff&qid=1564969838&rnid=2661617011&ref=sr_pg_17"
"1564973890-209703","https://www.amazon.com/s?bbn=14284882011&rh=n%3A13727921011%2Cn%3A%2113727922011%2Cn%3A14284882011%2Cp_72%3A2661621011&dc&fst=as%3Aoff&qid=1564768572&rnid=2661617011&ref=lp_14284882011_nr_p_72_3","Where's My Droid","https://www.amazon.com/Alienman-Technologies-LLC-Wheres-Droid/dp/B06W5WNQ5D/ref=sr_1_48?fst=as%3Aoff&qid=1564969810&refinements=p_72%3A2661621011&rnid=2661617011&s=alexa-skills&sr=1-48","Where's My Droid","Use the original phone tracking app to find your phone. You can have Alexa make your phone ring on full volume or track it with the phones GPS.

Setup:
First you'll need to download the Where's My Droid app on your phone from Google Play. Run the app and setup a Commander account. You'll then log into that Commander account through the Alexa app to link your account.","Guidance Suggested.","where's my droid","dynamic content.","Developer Privacy Policy","http://wheresmydroid.com/privacy.html","Developer Terms of Use","http://wheresmydroid.com/terms.html","76","by Alienman Technologies, LLC","76","https://www.amazon.com/product-reviews/B06W5WNQ5D","4.1 out of 5 stars","Utilities","Device Tracking","Unable to link accounts","https://www.amazon.com/gp/customer-reviews/R1133WK1736MC6/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B06W5WNQ5D","Exactly what the headline says. Can't link the accounts, it lets me log in when I click the link accounts button, but I have no options after that, and the online dashboard at the where's my Droid website doesn't give me the option to add a device.","1.0 out of 5 stars","April 30, 2018","","","Next→","https://www.amazon.com/s?i=alexa-skills&bbn=14284882011&rh=n%3A13727921011%2Cn%3A13727922011%2Cn%3A14284882011%2Cp_72%3A2661621011&lo=list&dc&page=3&fst=as%3Aoff&qid=1564969807&rnid=2661617011&ref=sr_pg_2"
